Year,Month,month_avg_price,days_count,year_return,sharpe,max_drawdown,1Y_Ann_Return,3Y_Ann_Return,5Y_Ann_Return,15Y_Ann_Return,20Y_Ann_Return
2000,1,35.27563591003418,20,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,2,38.66401036580404,21,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,3,37.28275282486625,23,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,4,36.60836296081543,20,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,5,36.33293782109799,23,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,6,36.51642886075106,22,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,7,33.42150188627697,21,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,8,32.0934360338294,23,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,9,28.858552206130256,21,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,10,24.12609152360396,22,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,11,24.46160212430087,22,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2000,12,20.585294451032365,21,-0.4283125853916897,-0.852760579440704,-0.5616420994553745,,,,,
2001,1,23.082455676534902,23,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,2,22.957505702972412,20,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,3,21.194942821155895,22,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,4,20.55071549188523,21,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,5,22.346004569012187,23,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,6,21.985269001552037,21,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,7,21.172894737937234,22,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,8,22.373280815456223,23,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,9,19.257122325897218,20,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,10,18.508428490680195,23,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,11,24.037054148587313,22,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2001,12,28.367747715541295,21,0.5408675844812956,1.1076974198003489,-0.4147886737801103,-0.4283125853916897,,,,
2002,1,30.010290892227836,23,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,2,28.67663516998291,20,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,3,31.46500487554641,21,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,4,31.405223673040215,22,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,5,29.17816800656526,23,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,6,25.830984783172607,20,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,7,23.598033905029297,23,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,8,18.97601777857,22,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,9,17.226793697902135,21,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,10,15.513286880824877,23,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,11,18.12820834205264,21,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2002,12,17.897074482657693,22,-0.46445917999720354,-1.1729768104012408,-0.5983591245168527,0.5408675844812956,,,,
2003,1,17.68599265554677,23,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,2,16.155914402008058,20,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,3,16.669568697611492,21,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,4,16.970558773387562,22,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,5,18.232403408397328,22,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,6,21.400321052187966,21,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,7,21.9048607038415,23,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,8,22.846593402680895,21,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,9,25.390643466602672,22,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,10,25.388434451559316,23,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
2003,11,24.771584129333498,20,0.49063126084256514,1.2561107890909082,-0.203970417885327,-0.46445917999720354,-0.22153544472326347,,,
