Year,Month,month_avg_price,days_count,year_return,sharpe,max_drawdown,1Y_Ann_Return,3Y_Ann_Return,5Y_Ann_Return,15Y_Ann_Return,20Y_Ann_Return
1997,7,9545.704279119318,22,-0.08997167900176706,-0.48598713874730554,-0.2992316978384097,,,,,
1997,8,9889.281763980263,19,-0.08997167900176706,-0.48598713874730554,-0.2992316978384097,,,,,
1997,9,9108.601171875,20,-0.08997167900176706,-0.48598713874730554,-0.2992316978384097,,,,,
1997,10,7981.686895461309,21,-0.08997167900176706,-0.48598713874730554,-0.2992316978384097,,,,,
1997,11,7738.4518400493425,19,-0.08997167900176706,-0.48598713874730554,-0.2992316978384097,,,,,
1997,12,8136.202126242898,22,-0.08997167900176706,-0.48598713874730554,-0.2992316978384097,,,,,
1998,1,7824.36750139509,14,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,2,8799.669384765624,20,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,3,8987.638405539772,22,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,4,8766.245070684523,21,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,5,8230.969848632812,20,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,6,7523.04951615767,22,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,7,7866.43437056108,22,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,8,7214.848214285715,21,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,9,6821.420055042614,22,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,10,6884.76904296875,20,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,11,7102.44033203125,20,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1998,12,6848.146218039773,22,-0.20055718827673819,-0.9038356564058934,-0.3261486655837545,-0.10760486807251679,,,,
1999,1,6257.396330180921,19,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,2,5924.447528545673,13,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,3,6674.840098505435,23,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,4,7390.593215215774,21,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,5,7505.159621465774,21,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,6,8075.091634114583,21,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,7,7939.1830822172615,21,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,8,7660.762273615057,22,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,9,7970.018391927083,18,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,10,7684.383696056548,21,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,11,7672.499860491072,21,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
1999,12,7922.671655273438,20,0.37325237747773476,1.1756074690071614,-0.20738857984298786,-0.23368865316994192,,,,
2000,1,9210.21611328125,20,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,2,9873.1767578125,15,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,3,9330.047044836956,23,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,4,9360.331000434027,18,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,5,8666.286887428978,22,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,6,8743.03478422619,21,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,7,8202.098539806548,21,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,8,7935.255415482955,22,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,9,7082.56142578125,20,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,10,5820.596144903274,21,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,11,5534.309326171875,22,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2000,12,5074.680419921875,20,-0.45824094485062783,-1.4192808865165012,-0.5476828526453276,0.4232669884520128,-0.008978807628094887,,,
2001,1,5440.037780761719,16,0.12480767817106808,0.6702317496278781,-0.43543181110444446,-0.4363899023338217,-0.14973011132216818,,,
2001,2,5875.661184210527,19,0.12480767817106808,0.6702317496278781,-0.43543181110444446,-0.4363899023338217,-0.14973011132216818,,,
2001,3,5702.796164772727,22,0.12480767817106808,0.6702317496278781,-0.43543181110444446,-0.4363899023338217,-0.14973011132216818,,,
